Date,SentimentA,SentimentB,SentimentC,SentimentD,SentimentE
2018-11-22T09:00:00Z,10,2,17,0,1
2018-11-22T10:00:00Z,1,3,5,0,1
2018-11-22T11:00:00Z,6,6,15,0,2
2018-11-22T12:00:00Z,11,4,21,0,1
2018-11-22T13:00:00Z,7,5,20,0,2
2018-11-22T14:00:00Z,6,5,22,1,4
2018-11-22T15:00:00Z,2,5,25,0,8
2018-11-22T16:00:00Z,8,5,25,0,4
2018-11-22T17:00:00Z,6,5,16,0,4
2018-11-22T18:00:00Z,7,6,23,0,5
2018-11-22T19:00:00Z,12,5,27,1,5
2018-11-22T20:00:00Z,10,4,24,0,3
2018-11-22T21:00:00Z,6,6,15,1,5
2018-11-22T22:00:00Z,7,5,24,1,6
2018-11-22T23:00:00Z,8,12,26,0,4
2018-11-23T00:00:00Z,11,10,25,0,9
2018-11-23T01:00:00Z,10,8,18,0,6
2018-11-23T02:00:00Z,7,2,18,0,5
2018-11-23T03:00:00Z,5,10,20,1,7
2018-11-23T04:00:00Z,7,3,17,0,5
2018-11-23T05:00:00Z,6,4,10,1,5
2018-11-23T06:00:00Z,9,2,19,0,2
2018-11-23T07:00:00Z,3,2,10,0,2
2018-11-23T08:00:00Z,5,8,11,0,6
2018-11-23T09:00:00Z,13,8,23,1,5
2018-11-23T10:00:00Z,9,10,17,0,2
2018-11-23T11:00:00Z,9,2,10,0,5
2018-11-23T12:00:00Z,8,7,19,0,1
2018-11-23T13:00:00Z,15,4,31,0,5
2018-11-23T14:00:00Z,12,7,24,0,6
2018-11-23T15:00:00Z,11,5,17,0,5
2018-11-23T16:00:00Z,9,8,27,1,6
2018-11-23T17:00:00Z,8,7,26,0,13
2018-11-23T18:00:00Z,4,5,17,0,9
2018-11-23T19:00:00Z,3,6,12,0,6
2018-11-23T20:00:00Z,12,5,26,0,5
2018-11-23T21:00:00Z,9,6,21,1,7
2018-11-23T22:00:00Z,12,7,21,1,6
2018-11-23T23:00:00Z,6,6,19,1,7
2018-11-24T00:00:00Z,13,7,21,0,4
2018-11-24T01:00:00Z,7,4,11,0,0
2018-11-24T02:00:00Z,8,6,17,0,2
2018-11-24T03:00:00Z,5,6,9,0,0
2018-11-24T04:00:00Z,4,2,7,0,1
2018-11-24T05:00:00Z,6,2,8,0,5
2018-11-24T06:00:00Z,6,0,8,0,2
2018-11-24T07:00:00Z,4,5,5,0,1
2018-11-24T08:00:00Z,1,2,5,0,0
2018-11-24T09:00:00Z,3,4,10,0,1
2018-11-24T10:00:00Z,5,4,9,0,3
2018-11-24T11:00:00Z,4,5,10,0,0
2018-11-24T12:00:00Z,5,2,17,1,9
2018-11-24T13:00:00Z,6,1,14,0,5
2018-11-24T14:00:00Z,5,3,9,0,3
2018-11-24T15:00:00Z,3,5,8,0,4
2018-11-24T16:00:00Z,12,6,18,0,6
2018-11-24T17:00:00Z,7,4,15,0,5
2018-11-24T18:00:00Z,7,5,18,0,8
2018-11-24T19:00:00Z,9,5,15,1,5
2018-11-24T20:00:00Z,13,8,22,0,7
2018-11-24T21:00:00Z,14,17,44,0,18
2018-11-24T22:00:00Z,22,23,40,2,17
2018-11-24T23:00:00Z,33,13,46,1,28
2018-11-25T00:00:00Z,11,8,33,1,10
2018-11-25T01:00:00Z,12,23,27,0,12
2018-11-25T02:00:00Z,7,6,19,1,13
2018-11-25T03:00:00Z,4,8,19,0,5
2018-11-25T04:00:00Z,11,12,32,0,15
2018-11-25T05:00:00Z,7,4,13,2,3
2018-11-25T06:00:00Z,8,4,12,1,10
2018-11-25T07:00:00Z,11,8,19,1,6
2018-11-25T08:00:00Z,9,3,11,0,8
2018-11-25T09:00:00Z,7,8,15,1,9
2018-11-25T10:00:00Z,11,11,23,1,15
2018-11-25T11:00:00Z,14,5,31,1,10
2018-11-25T12:00:00Z,8,5,19,0,6
2018-11-25T13:00:00Z,11,11,18,1,9
2018-11-25T14:00:00Z,18,10,29,0,9
2018-11-25T15:00:00Z,14,5,37,1,14
2018-11-25T16:00:00Z,19,10,43,2,14
2018-11-25T17:00:00Z,11,7,31,0,14
2018-11-25T18:00:00Z,11,8,32,2,9
2018-11-25T19:00:00Z,12,9,28,1,3
2018-11-25T20:00:00Z,10,6,41,0,15
2018-11-25T21:00:00Z,16,9,29,0,12
2018-11-25T22:00:00Z,19,7,38,0,16
2018-11-25T23:00:00Z,9,8,22,1,7
2018-11-26T00:00:00Z,8,7,18,0,8
2018-11-26T01:00:00Z,10,8,17,0,6
2018-11-26T02:00:00Z,9,12,24,1,2
2018-11-26T03:00:00Z,11,9,13,0,4
2018-11-26T04:00:00Z,7,8,11,0,2
2018-11-26T05:00:00Z,6,5,11,0,2
2018-11-26T06:00:00Z,9,3,17,1,5
2018-11-26T07:00:00Z,9,4,14,0,4
2018-11-26T08:00:00Z,5,4,9,0,1
2018-11-26T09:00:00Z,8,5,14,0,0
2018-11-26T10:00:00Z,8,4,18,0,3
2018-11-26T11:00:00Z,7,9,14,0,2
2018-11-26T12:00:00Z,2,7,9,0,6
2018-11-26T13:00:00Z,9,8,22,1,6
2018-11-26T14:00:00Z,8,13,20,0,12
2018-11-26T15:00:00Z,8,9,19,1,5
2018-11-26T16:00:00Z,18,16,35,1,11
2018-11-26T17:00:00Z,14,15,37,0,14
2018-11-26T18:00:00Z,10,7,31,1,10
2018-11-26T19:00:00Z,10,11,26,2,15
2018-11-26T20:00:00Z,5,8,31,0,5
2018-11-26T21:00:00Z,15,8,37,2,13
2018-11-26T22:00:00Z,11,15,26,0,10
2018-11-26T23:00:00Z,13,13,21,1,7
2018-11-27T00:00:00Z,16,10,29,1,6
2018-11-27T01:00:00Z,13,10,22,1,13
2018-11-27T02:00:00Z,8,4,23,0,1
2018-11-27T03:00:00Z,3,10,15,0,4
2018-11-27T04:00:00Z,6,11,16,0,5
2018-11-27T05:00:00Z,4,5,11,1,4
2018-11-27T06:00:00Z,5,0,11,0,3
2018-11-27T07:00:00Z,9,6,17,1,4
2018-11-27T08:00:00Z,7,6,12,0,10
2018-11-27T09:00:00Z,9,8,9,1,2
2018-11-27T10:00:00Z,5,4,12,0,2
2018-11-27T11:00:00Z,8,10,16,0,1
2018-11-27T12:00:00Z,8,4,17,0,4
2018-11-27T13:00:00Z,7,6,25,1,8
2018-11-27T14:00:00Z,11,5,26,1,1
2018-11-27T15:00:00Z,14,13,32,0,10
2018-11-27T16:00:00Z,17,13,33,0,6
2018-11-27T17:00:00Z,10,11,26,1,7
2018-11-27T18:00:00Z,15,12,29,1,8
2018-11-27T19:00:00Z,20,21,45,0,11
2018-11-27T20:00:00Z,6,3,23,0,9
2018-11-27T21:00:00Z,12,5,20,1,6
2018-11-27T22:00:00Z,15,9,25,1,9
2018-11-27T23:00:00Z,3,6,15,0,9
2018-11-28T00:00:00Z,11,11,25,0,6
2018-11-28T01:00:00Z,12,5,32,0,5
2018-11-28T02:00:00Z,10,4,15,0,3
2018-11-28T03:00:00Z,4,8,14,1,5
2018-11-28T04:00:00Z,17,9,23,1,5
2018-11-28T05:00:00Z,12,3,14,1,2
2018-11-28T06:00:00Z,8,6,15,0,3
2018-11-28T07:00:00Z,10,7,11,0,4
2018-11-28T08:00:00Z,14,6,20,0,10
2018-11-28T09:00:00Z,6,5,7,1,1
2018-11-28T10:00:00Z,14,2,22,0,4
2018-11-28T11:00:00Z,10,5,18,1,3
2018-11-28T12:00:00Z,15,2,27,0,2
2018-11-28T13:00:00Z,21,10,38,1,6
2018-11-28T14:00:00Z,25,4,44,0,5
2018-11-28T15:00:00Z,21,9,46,0,5
2018-11-28T16:00:00Z,21,5,39,0,7
2018-11-28T17:00:00Z,12,9,20,0,12
2018-11-28T18:00:00Z,18,9,37,0,4
2018-11-28T19:00:00Z,27,15,44,2,18
2018-11-28T20:00:00Z,15,3,30,0,8
2018-11-28T21:00:00Z,10,6,17,0,3
2018-11-28T22:00:00Z,18,11,26,0,10
2018-11-28T23:00:00Z,13,4,22,1,3
2018-11-29T00:00:00Z,16,5,26,0,6
2018-11-29T01:00:00Z,9,6,11,1,3
2018-11-29T02:00:00Z,11,7,22,1,5
2018-11-29T03:00:00Z,9,3,15,1,6
2018-11-29T04:00:00Z,8,9,13,0,3
2018-11-29T05:00:00Z,10,8,14,1,11
2018-11-29T06:00:00Z,7,5,18,1,4
2018-11-29T07:00:00Z,5,2,14,1,1
2018-11-29T08:00:00Z,11,4,13,1,2
2018-11-29T09:00:00Z,15,4,25,2,7
2018-11-29T10:00:00Z,8,6,11,0,2
2018-11-29T11:00:00Z,20,4,20,0,2
2018-11-29T12:00:00Z,13,12,17,1,5
2018-11-29T13:00:00Z,19,7,29,1,5
2018-11-29T14:00:00Z,12,8,29,0,3
2018-11-29T15:00:00Z,10,11,29,0,6
2018-11-29T16:00:00Z,7,7,26,0,4
2018-11-29T17:00:00Z,14,12,25,0,7
2018-11-29T18:00:00Z,7,4,21,2,6
2018-11-29T19:00:00Z,7,6,19,0,3
2018-11-29T20:00:00Z,10,8,20,1,7
2018-11-29T21:00:00Z,10,8,27,0,8
2018-11-29T22:00:00Z,11,5,22,0,3
2018-11-29T23:00:00Z,21,9,30,1,8
2018-11-30T00:00:00Z,5,3,17,1,4
2018-11-30T01:00:00Z,4,4,14,0,5
2018-11-30T02:00:00Z,10,4,14,1,9
2018-11-30T03:00:00Z,6,2,13,0,4
2018-11-30T04:00:00Z,5,4,6,3,4
2018-11-30T05:00:00Z,9,2,15,0,2
2018-11-30T06:00:00Z,7,4,11,0,2
2018-11-30T07:00:00Z,7,8,14,2,3
2018-11-30T08:00:00Z,8,2,14,0,3
2018-11-30T09:00:00Z,2,3,7,0,1
2018-11-30T10:00:00Z,4,4,8,0,2
2018-11-30T11:00:00Z,10,16,13,1,3
2018-11-30T12:00:00Z,6,13,23,1,6
2018-11-30T13:00:00Z,10,8,24,0,6
2018-11-30T14:00:00Z,9,14,9,0,5
2018-11-30T15:00:00Z,11,15,20,0,7
2018-11-30T16:00:00Z,8,9,27,1,4
2018-11-30T17:00:00Z,9,6,20,0,4
2018-11-30T18:00:00Z,9,10,23,0,5
2018-11-30T19:00:00Z,10,8,27,1,3
2018-11-30T20:00:00Z,14,10,28,2,3
2018-11-30T21:00:00Z,15,9,23,1,2
2018-11-30T22:00:00Z,9,5,14,2,4
2018-11-30T23:00:00Z,8,9,9,2,9
2018-12-01T00:00:00Z,5,2,6,0,2
2018-12-01T01:00:00Z,7,4,10,1,7
2018-12-01T02:00:00Z,0,4,6,1,2
2018-12-01T03:00:00Z,4,4,11,1,1
2018-12-01T04:00:00Z,4,2,9,0,3
2018-12-01T05:00:00Z,4,5,11,0,3
2018-12-01T06:00:00Z,9,4,12,0,0
2018-12-01T07:00:00Z,2,3,3,0,1
2018-12-01T08:00:00Z,5,5,12,0,2
2018-12-01T09:00:00Z,2,1,4,0,3
2018-12-01T10:00:00Z,9,2,11,1,2
2018-12-01T11:00:00Z,8,1,10,0,3
2018-12-01T12:00:00Z,8,5,11,0,4
2018-12-01T13:00:00Z,6,2,13,0,3
2018-12-01T14:00:00Z,5,3,10,0,3
2018-12-01T15:00:00Z,17,7,18,0,3
2018-12-01T16:00:00Z,18,6,30,1,7
2018-12-01T17:00:00Z,6,4,15,0,6
2018-12-01T18:00:00Z,6,6,18,0,6
2018-12-01T19:00:00Z,7,8,16,0,7
2018-12-01T20:00:00Z,9,5,13,0,4
2018-12-01T21:00:00Z,14,5,28,0,5
2018-12-01T22:00:00Z,7,2,14,1,10
2018-12-01T23:00:00Z,7,3,14,0,1
2018-12-02T00:00:00Z,7,7,8,0,2
2018-12-02T01:00:00Z,6,6,16,0,4
2018-12-02T02:00:00Z,3,1,9,0,4
2018-12-02T03:00:00Z,5,1,8,1,4
2018-12-02T04:00:00Z,7,2,5,0,1
2018-12-02T05:00:00Z,4,4,10,0,0
2018-12-02T06:00:00Z,3,5,3,0,0
2018-12-02T07:00:00Z,2,4,6,0,0
2018-12-02T08:00:00Z,0,1,1,0,1
2018-12-02T09:00:00Z,4,6,5,0,4
2018-12-02T10:00:00Z,0,2,6,1,0
2018-12-02T11:00:00Z,6,3,13,0,2
2018-12-02T12:00:00Z,6,2,14,0,2
2018-12-02T13:00:00Z,6,4,15,1,3
2018-12-02T14:00:00Z,8,5,13,0,6
2018-12-02T15:00:00Z,10,5,21,0,6
2018-12-02T16:00:00Z,12,5,22,1,6
2018-12-02T17:00:00Z,10,6,21,0,3
2018-12-02T18:00:00Z,13,8,23,0,6
2018-12-02T19:00:00Z,5,4,11,0,3
2018-12-02T20:00:00Z,8,1,22,1,6
2018-12-02T21:00:00Z,8,1,13,0,5
2018-12-02T22:00:00Z,14,11,20,0,5
2018-12-02T23:00:00Z,5,1,13,0,1
2018-12-03T00:00:00Z,7,7,12,0,3
2018-12-03T01:00:00Z,9,9,20,0,2
2018-12-03T02:00:00Z,15,9,25,0,6
2018-12-03T03:00:00Z,8,1,12,1,3
2018-12-03T04:00:00Z,7,1,6,0,2
2018-12-03T05:00:00Z,5,2,10,0,2
2018-12-03T06:00:00Z,3,2,12,0,3
2018-12-03T07:00:00Z,11,5,16,0,2
2018-12-03T08:00:00Z,7,8,7,0,2
2018-12-03T09:00:00Z,5,7,7,0,4
2018-12-03T10:00:00Z,6,5,9,0,1
2018-12-03T11:00:00Z,4,3,7,0,4
2018-12-03T12:00:00Z,3,4,16,0,7
2018-12-03T13:00:00Z,8,7,20,0,3
2018-12-03T14:00:00Z,8,3,16,1,8
2018-12-03T15:00:00Z,12,21,25,0,5
2018-12-03T16:00:00Z,15,13,29,0,9
2018-12-03T17:00:00Z,17,11,34,1,10
2018-12-03T18:00:00Z,8,11,24,1,4
2018-12-03T19:00:00Z,5,12,26,2,4
2018-12-03T20:00:00Z,7,5,23,1,6
2018-12-03T21:00:00Z,10,1,26,1,6
2018-12-03T22:00:00Z,4,6,6,4,2
2018-12-03T23:00:00Z,6,8,15,4,2
2018-12-04T00:00:00Z,4,9,17,1,7
2018-12-04T01:00:00Z,9,5,16,1,3
2018-12-04T02:00:00Z,7,9,25,2,2
2018-12-04T03:00:00Z,4,5,17,0,2
2018-12-04T04:00:00Z,2,7,7,3,1
2018-12-04T05:00:00Z,4,5,7,1,4
2018-12-04T06:00:00Z,12,9,16,0,5
2018-12-04T07:00:00Z,4,5,14,1,4
2018-12-04T08:00:00Z,6,1,12,1,2
2018-12-04T09:00:00Z,5,0,10,0,3
2018-12-04T10:00:00Z,4,9,9,0,2
2018-12-04T11:00:00Z,7,10,14,0,2
2018-12-04T12:00:00Z,11,5,26,0,3
2018-12-04T13:00:00Z,12,5,18,1,7
2018-12-04T14:00:00Z,12,5,24,0,4
2018-12-04T15:00:00Z,14,11,22,1,3
2018-12-04T16:00:00Z,15,9,34,1,8
2018-12-04T17:00:00Z,13,7,28,1,7
2018-12-04T18:00:00Z,8,6,23,3,2
2018-12-04T19:00:00Z,11,5,27,1,7
2018-12-04T20:00:00Z,5,7,16,4,8
2018-12-04T21:00:00Z,11,6,23,1,5
2018-12-04T22:00:00Z,4,7,27,3,6
2018-12-04T23:00:00Z,3,7,14,2,3
2018-12-05T00:00:00Z,9,7,18,0,3
2018-12-05T01:00:00Z,3,4,7,4,7
2018-12-05T02:00:00Z,5,3,12,2,9
2018-12-05T03:00:00Z,7,2,9,0,7
2018-12-05T04:00:00Z,3,3,12,1,2
2018-12-05T05:00:00Z,5,1,6,0,2
2018-12-05T06:00:00Z,4,3,10,0,2
2018-12-05T07:00:00Z,4,3,12,2,2
2018-12-05T08:00:00Z,11,5,16,2,3
2018-12-05T09:00:00Z,6,9,12,0,3
2018-12-05T10:00:00Z,6,3,11,0,0
2018-12-05T11:00:00Z,5,6,12,0,3
2018-12-05T12:00:00Z,4,7,9,3,1
2018-12-05T13:00:00Z,3,2,20,1,5
2018-12-05T14:00:00Z,11,5,29,0,2
2018-12-05T15:00:00Z,10,6,21,0,4
2018-12-05T16:00:00Z,15,6,24,2,10
2018-12-05T17:00:00Z,13,12,29,0,17
2018-12-05T18:00:00Z,13,8,31,1,4
2018-12-05T19:00:00Z,8,9,18,3,7
2018-12-05T20:00:00Z,5,13,15,0,4
2018-12-05T21:00:00Z,15,12,29,3,6
2018-12-05T22:00:00Z,9,7,11,2,5
2018-12-05T23:00:00Z,12,10,27,3,11
2018-12-06T00:00:00Z,9,9,18,3,2
2018-12-06T01:00:00Z,7,8,18,0,3
2018-12-06T02:00:00Z,12,7,28,3,5
2018-12-06T03:00:00Z,1,4,5,2,3
2018-12-06T04:00:00Z,9,7,13,4,6
2018-12-06T05:00:00Z,8,5,16,2,3
2018-12-06T06:00:00Z,4,5,15,0,5
2018-12-06T07:00:00Z,6,4,8,0,4
2018-12-06T08:00:00Z,8,3,9,0,3
2018-12-06T09:00:00Z,8,5,13,1,2
2018-12-06T10:00:00Z,5,6,13,0,2
2018-12-06T11:00:00Z,8,5,6,0,2
2018-12-06T12:00:00Z,9,7,17,1,2
2018-12-06T13:00:00Z,7,7,16,0,4
2018-12-06T14:00:00Z,9,14,29,0,4
2018-12-06T15:00:00Z,12,13,27,1,10
2018-12-06T16:00:00Z,13,6,36,1,11
2018-12-06T17:00:00Z,16,8,29,7,4
2018-12-06T18:00:00Z,18,6,26,1,7
2018-12-06T19:00:00Z,11,12,30,0,2
2018-12-06T20:00:00Z,10,10,21,0,11
2018-12-06T21:00:00Z,7,8,26,0,2
2018-12-06T22:00:00Z,9,3,14,0,2
2018-12-06T23:00:00Z,10,6,23,0,6
2018-12-07T00:00:00Z,24,19,44,1,8
2018-12-07T01:00:00Z,27,15,46,1,13
2018-12-07T02:00:00Z,16,16,26,1,14
2018-12-07T03:00:00Z,7,8,21,1,6
2018-12-07T04:00:00Z,10,10,20,1,9
2018-12-07T05:00:00Z,8,7,12,0,5
2018-12-07T06:00:00Z,8,2,16,0,3
2018-12-07T07:00:00Z,2,5,12,0,3
2018-12-07T08:00:00Z,3,3,9,0,5
2018-12-07T09:00:00Z,10,13,14,0,5
2018-12-07T10:00:00Z,6,7,14,0,7
2018-12-07T11:00:00Z,4,2,13,0,3
2018-12-07T12:00:00Z,8,9,18,2,3
2018-12-07T13:00:00Z,1,8,19,0,7
2018-12-07T14:00:00Z,9,4,23,1,7
2018-12-07T15:00:00Z,16,11,36,0,11
2018-12-07T16:00:00Z,22,19,32,3,19
2018-12-07T17:00:00Z,18,16,30,1,10
2018-12-07T18:00:00Z,7,9,17,0,4
2018-12-07T19:00:00Z,17,12,44,2,15
2018-12-07T20:00:00Z,12,4,25,1,5
2018-12-07T21:00:00Z,7,4,15,2,8
2018-12-07T22:00:00Z,11,9,27,1,11
2018-12-07T23:00:00Z,9,6,24,1,5
2018-12-08T00:00:00Z,9,11,14,0,1
2018-12-08T01:00:00Z,13,5,21,0,7
2018-12-08T02:00:00Z,3,3,5,0,4
2018-12-08T03:00:00Z,7,6,14,0,3
2018-12-08T04:00:00Z,7,1,13,0,8
2018-12-08T05:00:00Z,2,2,4,0,3
2018-12-08T06:00:00Z,5,0,7,0,1
2018-12-08T07:00:00Z,4,1,8,1,2
2018-12-08T08:00:00Z,3,4,5,0,2
2018-12-08T09:00:00Z,0,6,2,0,3
2018-12-08T10:00:00Z,5,7,5,0,0
2018-12-08T11:00:00Z,2,7,8,1,3
2018-12-08T12:00:00Z,6,6,8,0,1
2018-12-08T13:00:00Z,2,2,15,0,8
2018-12-08T14:00:00Z,5,9,16,1,5
2018-12-08T15:00:00Z,14,7,15,1,4
2018-12-08T16:00:00Z,5,6,15,1,0
2018-12-08T17:00:00Z,4,6,15,0,7
2018-12-08T18:00:00Z,6,10,18,0,4
2018-12-08T19:00:00Z,5,12,14,0,6
2018-12-08T20:00:00Z,8,3,17,1,4
2018-12-08T21:00:00Z,8,9,19,0,3
2018-12-08T22:00:00Z,10,4,29,0,5
2018-12-08T23:00:00Z,7,6,15,1,3
2018-12-09T00:00:00Z,9,2,13,0,4
2018-12-09T01:00:00Z,6,2,8,1,1
2018-12-09T02:00:00Z,5,4,9,0,3
2018-12-09T03:00:00Z,3,2,9,0,2
2018-12-09T04:00:00Z,2,1,6,0,3
2018-12-09T05:00:00Z,9,4,11,0,0
2018-12-09T06:00:00Z,7,2,9,0,1
2018-12-09T07:00:00Z,0,3,3,1,1
2018-12-09T08:00:00Z,4,5,9,0,2
2018-12-09T09:00:00Z,3,3,6,0,2
2018-12-09T10:00:00Z,3,4,3,1,1
2018-12-09T11:00:00Z,4,6,9,0,3
2018-12-09T12:00:00Z,7,3,10,0,1
2018-12-09T13:00:00Z,3,1,10,3,4
2018-12-09T14:00:00Z,7,5,21,0,9
2018-12-09T15:00:00Z,8,6,18,0,9
2018-12-09T16:00:00Z,14,6,23,1,5
2018-12-09T17:00:00Z,8,6,23,0,5
2018-12-09T18:00:00Z,17,4,26,0,8
2018-12-09T19:00:00Z,8,4,20,0,3
2018-12-09T20:00:00Z,7,4,14,0,4
2018-12-09T21:00:00Z,9,5,18,0,5
2018-12-09T22:00:00Z,4,4,17,0,5
2018-12-09T23:00:00Z,6,7,16,0,9
2018-12-10T00:00:00Z,5,7,15,0,1
2018-12-10T01:00:00Z,3,1,8,0,0
2018-12-10T02:00:00Z,9,6,16,0,2
2018-12-10T03:00:00Z,5,3,12,0,4
2018-12-10T04:00:00Z,3,4,9,0,4
2018-12-10T05:00:00Z,15,4,23,0,3
2018-12-10T06:00:00Z,4,4,12,0,1
2018-12-10T07:00:00Z,4,8,5,0,4
2018-12-10T08:00:00Z,7,5,10,2,2
2018-12-10T09:00:00Z,3,2,10,1,0
2018-12-10T10:00:00Z,6,5,11,1,2
2018-12-10T11:00:00Z,9,6,12,0,0
2018-12-10T12:00:00Z,8,3,10,0,4
2018-12-10T13:00:00Z,2,6,6,0,6
2018-12-10T14:00:00Z,7,10,21,0,7
2018-12-10T15:00:00Z,7,7,23,0,6
2018-12-10T16:00:00Z,19,7,30,0,4
2018-12-10T17:00:00Z,6,15,18,0,3
2018-12-10T18:00:00Z,7,9,24,0,5
2018-12-10T19:00:00Z,9,3,18,1,3
2018-12-10T20:00:00Z,6,8,10,0,1
2018-12-10T21:00:00Z,0,0,0,0,0
2018-12-10T22:00:00Z,0,0,0,0,0
2018-12-10T23:00:00Z,0,0,0,0,0
2018-12-11T00:00:00Z,0,0,1,0,0
2018-12-11T01:00:00Z,0,0,0,0,0
2018-12-11T02:00:00Z,0,0,0,0,0
2018-12-11T03:00:00Z,0,0,1,0,0
2018-12-11T04:00:00Z,1,0,0,0,0
2018-12-11T05:00:00Z,1,0,0,0,0
2018-12-11T06:00:00Z,0,0,0,0,0
2018-12-11T07:00:00Z,0,1,0,0,0
2018-12-11T08:00:00Z,0,0,0,0,0
2018-12-11T09:00:00Z,0,0,0,0,0
2018-12-11T10:00:00Z,0,1,0,0,0
2018-12-11T11:00:00Z,0,0,0,0,0
2018-12-11T12:00:00Z,0,0,1,0,0
2018-12-11T13:00:00Z,0,0,1,0,0
2018-12-11T14:00:00Z,18,6,30,2,5
2018-12-11T15:00:00Z,12,8,24,1,5
2018-12-11T16:00:00Z,9,6,18,1,5
2018-12-11T17:00:00Z,8,6,22,0,9
2018-12-11T18:00:00Z,7,6,15,1,7
2018-12-11T19:00:00Z,8,12,27,0,7
2018-12-11T20:00:00Z,10,4,22,1,3
2018-12-11T21:00:00Z,4,8,22,0,7
2018-12-11T22:00:00Z,5,7,15,0,6
2018-12-11T23:00:00Z,5,8,11,2,5
2018-12-12T00:00:00Z,5,4,16,1,4
2018-12-12T01:00:00Z,4,6,15,0,2
2018-12-12T02:00:00Z,5,2,12,0,2
2018-12-12T03:00:00Z,11,5,22,0,5
2018-12-12T04:00:00Z,5,3,15,0,3
2018-12-12T05:00:00Z,6,3,7,0,3
2018-12-12T06:00:00Z,7,2,13,1,2
2018-12-12T07:00:00Z,7,8,15,0,3
2018-12-12T08:00:00Z,4,5,12,0,1
2018-12-12T09:00:00Z,5,8,8,1,6
2018-12-12T10:00:00Z,4,4,9,0,4
2018-12-12T11:00:00Z,8,4,18,1,0
2018-12-12T12:00:00Z,9,4,11,0,3
2018-12-12T13:00:00Z,11,8,15,0,4
2018-12-12T14:00:00Z,9,4,20,2,2
2018-12-12T15:00:00Z,12,7,25,0,9
2018-12-12T16:00:00Z,9,2,24,1,6
2018-12-12T17:00:00Z,5,8,11,0,4
2018-12-12T18:00:00Z,5,3,17,0,1
2018-12-12T19:00:00Z,6,6,22,0,2
2018-12-12T20:00:00Z,9,4,14,1,4
2018-12-12T21:00:00Z,2,1,13,0,3
2018-12-12T22:00:00Z,3,6,11,0,2
2018-12-12T23:00:00Z,3,3,11,0,3
2018-12-13T00:00:00Z,7,5,17,0,4
2018-12-13T01:00:00Z,6,7,14,0,0
2018-12-13T02:00:00Z,5,6,17,0,5
2018-12-13T03:00:00Z,2,1,14,0,3
2018-12-13T04:00:00Z,6,4,14,0,3
2018-12-13T05:00:00Z,8,6,18,0,4
2018-12-13T06:00:00Z,5,0,14,0,4
2018-12-13T07:00:00Z,3,1,6,0,0
2018-12-13T08:00:00Z,6,1,6,2,0
2018-12-13T09:00:00Z,1,4,4,0,1
2018-12-13T10:00:00Z,5,1,10,0,1
2018-12-13T11:00:00Z,0,3,2,0,1
2018-12-13T12:00:00Z,7,5,10,0,2
2018-12-13T13:00:00Z,6,3,16,0,3
2018-12-13T14:00:00Z,8,6,17,0,3
2018-12-13T15:00:00Z,8,5,21,0,4
2018-12-13T16:00:00Z,3,6,15,0,5
2018-12-13T17:00:00Z,6,8,19,2,8
2018-12-13T18:00:00Z,14,5,21,1,7
2018-12-13T19:00:00Z,3,7,17,0,5
2018-12-13T20:00:00Z,21,8,36,1,11
2018-12-13T21:00:00Z,8,6,21,1,3
2018-12-13T22:00:00Z,5,5,17,0,6
2018-12-13T23:00:00Z,5,5,18,0,5
2018-12-14T00:00:00Z,16,13,34,0,6
2018-12-14T01:00:00Z,5,3,18,0,4
2018-12-14T02:00:00Z,8,2,13,0,6
2018-12-14T03:00:00Z,1,3,6,0,4
2018-12-14T04:00:00Z,6,6,11,0,4
2018-12-14T05:00:00Z,1,8,13,0,4
2018-12-14T06:00:00Z,3,5,11,0,1
2018-12-14T07:00:00Z,8,9,9,0,2
2018-12-14T08:00:00Z,3,4,9,0,2
2018-12-14T09:00:00Z,3,3,8,0,2
2018-12-14T10:00:00Z,6,1,8,0,3
2018-12-14T11:00:00Z,5,0,17,0,2
2018-12-14T12:00:00Z,6,4,15,0,3
2018-12-14T13:00:00Z,9,4,20,0,5
2018-12-14T14:00:00Z,9,5,17,0,5
2018-12-14T15:00:00Z,7,6,28,0,9
2018-12-14T16:00:00Z,10,9,22,0,5
2018-12-14T17:00:00Z,13,10,24,1,6
2018-12-14T18:00:00Z,6,14,19,0,4
2018-12-14T19:00:00Z,10,7,23,0,8
2018-12-14T20:00:00Z,14,4,22,1,3
2018-12-14T21:00:00Z,8,7,18,1,6
2018-12-14T22:00:00Z,12,5,21,0,5
2018-12-14T23:00:00Z,4,6,14,0,5
2018-12-15T00:00:00Z,8,4,16,1,4
2018-12-15T01:00:00Z,4,1,14,0,5
2018-12-15T02:00:00Z,1,4,13,0,2
2018-12-15T03:00:00Z,8,3,16,0,6
2018-12-15T04:00:00Z,4,2,13,0,2
2018-12-15T05:00:00Z,0,2,5,0,3
2018-12-15T06:00:00Z,4,2,9,0,3
2018-12-15T07:00:00Z,3,1,6,0,0
2018-12-15T08:00:00Z,5,1,4,0,1
2018-12-15T09:00:00Z,7,3,11,0,7
2018-12-15T10:00:00Z,5,1,12,1,8
2018-12-15T11:00:00Z,3,3,11,0,5
2018-12-15T12:00:00Z,2,2,10,1,3
2018-12-15T13:00:00Z,4,3,12,0,3
2018-12-15T14:00:00Z,6,4,16,0,5
